intensidad_media,mediana,desviacion_std,varianza,asimetria,curtosis,p10,p90,rango,homogeneidad,energia,contraste,correlacion,entropia,lbp_entropia,lbp_energia,area,circularidad,compacidad,solidez,excentricidad,extension,Clase
0.2671425,0.2666667,0.07354895,0.005409448,0.6615884,5.690813,0.1764706,0.3568628,0.1803922,0.9734719,0.3138719,0.1089921,0.979935,6.219663,2.83085,0.1643351,99458,0.8070678,1.239053,0.931089,0.6605844,0.6594396,2
0.06267105,0.02352941,0.1014311,0.01028826,3.611224,19.43103,0.01176471,0.1647059,0.1529412,0.9892246,0.5489869,0.07487544,0.9877903,4.473295,2.302693,0.3002916,94216,0.9462482,1.056805,0.9888329,0.5770438,0.7383699,2
0.1391538,0.1333333,0.06433975,0.004139604,1.60382,9.048637,0.06666667,0.2117647,0.145098,0.9882779,0.5472636,0.08931804,0.9851663,5.888669,2.661328,0.1871965,85547,0.9341399,1.070503,0.9876012,0.6739151,0.7440034,2
0.1841656,0.1463415,0.1237299,0.01530908,1.663525,6.823239,0.06910569,0.3495935,0.2804878,0.971925,0.3614224,0.1963814,0.9688769,6.501027,2.588775,0.2003082,13815,0.9248207,1.081291,0.9883388,0.7423203,0.6901978,2
0.2331502,0.1417323,0.2402208,0.05770601,0.9223775,2.68464,0.003937008,0.6456693,0.6417323,0.9701033,0.292034,0.1372101,0.9721792,6.996012,2.78479,0.1710989,35453,0.948795,1.053969,0.9862301,0.5870054,0.7932385,2
0.1872305,0.1294118,0.1939075,0.03760011,1.491702,5.421126,0.003921569,0.4509804,0.4470588,0.9728951,0.3312413,0.1073118,0.9828529,6.87618,2.71068,0.1796204,80090,0.7493673,1.334459,0.9300246,0.6703032,0.6845299,2
0.1001365,0.07843138,0.09125683,0.008327809,3.861838,24.24638,0.03529412,0.172549,0.1372549,0.9867672,0.5341886,0.1151205,0.9818144,5.789547,2.848029,0.1616453,63139,0.9208916,1.085904,0.9850539,0.6723061,0.7243702,2
0.3126327,0.3029046,0.1032091,0.01065212,0.7068946,4.24677,0.1908714,0.4439834,0.253112,0.9501443,0.3058098,0.2102224,0.9593419,6.61016,2.736708,0.1818677,15359,0.7325211,1.365148,0.96994,0.9013342,0.6326825,1
0.1332407,0.1265306,0.07027318,0.004938319,1.631335,11.05828,0.05306122,0.2163265,0.1632653,0.9784727,0.5440075,0.210205,0.9625672,5.969007,2.836158,0.1610371,22883,0.9921572,1.007905,0.9918513,0.4353807,0.7697975,2
0.2817061,0.2745098,0.1220604,0.01489874,0.5682448,3.653008,0.1294118,0.4431373,0.3137255,0.9565611,0.2826664,0.1405431,0.968143,6.953489,2.575387,0.2115309,62255,0.8514321,1.174492,0.9743786,0.7563807,0.7752416,2
0.1997069,0.1862348,0.1184957,0.01404123,0.537549,3.20049,0.048583,0.3603239,0.3117409,0.970049,0.3206475,0.1598729,0.9729837,6.782036,2.733474,0.179524,40715,0.9139636,1.094136,0.9824337,0.6837648,0.7013056,1
0.182391,0.172549,0.07559388,0.005714435,1.995933,12.05133,0.1019608,0.2588235,0.1568628,0.9773065,0.4153303,0.1097502,0.984154,6.08042,2.73354,0.1801438,66210,0.8585883,1.164703,0.9648088,0.7817307,0.6507445,2
0.08634011,0.03149606,0.1298733,0.01686708,2.479537,9.354589,0.007874016,0.2637795,0.2559055,0.9878954,0.4441079,0.08021678,0.9888066,5.527046,2.780074,0.1684412,116477,0.5739937,1.74218,0.8826824,0.7722475,0.6318151,2
0.1334523,0.04313726,0.201056,0.04042352,2.274753,8.151252,0.003921569,0.3960784,0.3921569,0.981005,0.450258,0.09461468,0.9832482,5.908892,2.559332,0.2167713,70677,0.7701362,1.298472,0.9250069,0.8594853,0.7717936,2
0.1078483,0.06639004,0.1158039,0.01341055,1.998041,8.778306,0.01244813,0.2572614,0.2448133,0.9854082,0.5392601,0.09949955,0.9798566,5.695605,2.563325,0.2170274,67560,0.8987213,1.112692,0.9835349,0.6662186,0.8058783,2
0.1921897,0.1792829,0.07248959,0.00525474,1.022733,5.898392,0.1075697,0.2868526,0.1792829,0.9750816,0.3804073,0.1418951,0.9759799,6.11278,2.829341,0.1636234,57947,0.8971967,1.114583,0.9631187,0.5869641,0.7261529,2
0.1914066,0.1254902,0.1863135,0.03471271,1.193221,4.071429,0.01568628,0.454902,0.4392157,0.9753292,0.3181901,0.1135118,0.9818378,6.806818,2.748183,0.1742201,35792,0.8037257,1.244206,0.9392747,0.7651075,0.6681102,2
0.4568423,0.4409449,0.1796886,0.03228799,0.4608356,2.688813,0.2362205,0.7047244,0.4685039,0.9539438,0.2347502,0.1856685,0.9460785,7.480148,2.564093,0.2087339,37584,0.8994045,1.111847,0.9703354,0.3806171,0.7628481,2
0.4523424,0.4509804,0.1118459,0.01250951,0.7383618,6.419857,0.3254902,0.5686275,0.2431373,0.9563507,0.3134972,0.1261731,0.9639242,6.756027,2.808082,0.1719796,68158,0.8836482,1.131672,0.9771757,0.7620184,0.7072166,2
0.2599974,0.2470588,0.09009358,0.008116853,1.041457,6.24267,0.1607843,0.3764706,0.2156863,0.9729986,0.2978812,0.1150821,0.9792969,6.453796,2.856566,0.1602333,95769,0.8068727,1.239353,0.9257784,0.6957897,0.6860735,2
0.32402,0.3137255,0.1029575,0.01060024,0.7281469,3.977729,0.2039216,0.4627451,0.2588235,0.9524819,0.3407996,0.2700801,0.9291713,6.632607,2.774228,0.1735048,8045,0.9559963,1.046029,0.9867533,0.6823356,0.7903527,1
0.3351564,0.2470588,0.223081,0.04976515,0.7708569,2.602921,0.09803922,0.6705883,0.572549,0.9641047,0.2356625,0.1150569,0.9778158,7.508112,2.716216,0.1872349,135218,0.8221173,1.216371,0.9611538,0.819752,0.7406162,2
0.2706165,0.2588235,0.08678972,0.007532455,1.702616,9.344894,0.1803922,0.3764706,0.1960784,0.9561715,0.2859859,0.2141016,0.96039,6.300204,2.765821,0.1766979,23202,0.836866,1.194934,0.9539512,0.6872998,0.6777275,2
0.2150832,0.1968504,0.1312737,0.01723278,0.7659761,3.091053,0.07086615,0.3976378,0.3267716,0.9740208,0.3110256,0.1254936,0.979921,6.81848,2.829482,0.1681938,26936,0.821998,1.216548,0.9555839,0.748795,0.6494671,1
0.1456786,0.07843138,0.1610873,0.02594911,1.46676,4.449734,0.01568628,0.4039216,0.3882353,0.9867085,0.3830501,0.05963317,0.9907308,6.397187,2.72385,0.1802516,123975,0.8871335,1.127226,0.9652292,0.5148795,0.6818182,2
0.3506278,0.3411765,0.1103462,0.01217629,0.5423405,3.491414,0.2156863,0.4941176,0.2784314,0.9766157,0.3460688,0.08744581,0.9809055,6.81585,2.789907,0.1701799,68910,0.8559001,1.168361,0.9669544,0.7583779,0.6598679,2
0.3065766,0.2946058,0.1058115,0.01119607,2.375254,13.58054,0.2033195,0.4107884,0.2074689,0.951352,0.3255163,0.2806121,0.9410886,6.375196,2.634262,0.1980547,11986,0.839335,1.191419,0.9764562,0.8225688,0.6885735,1
0.08767153,0.03529412,0.1378416,0.01900032,3.040041,14.63225,0.003921569,0.2470588,0.2431373,0.976313,0.4606151,0.1579514,0.9766018,5.338693,2.716019,0.1844714,23400,0.8980891,1.113475,0.9696668,0.3465827,0.6837907,2
0.1372143,0.1220472,0.07654931,0.005859796,5.244107,46.09489,0.07874016,0.1968504,0.1181102,0.9681608,0.5749533,0.4576044,0.9183722,5.598422,2.986681,0.1420078,4710,0.9574899,1.044397,0.9783964,0.5941427,0.7787699,2
0.03823922,0.01176471,0.08663905,0.007506326,4.865267,31.91185,0.01176471,0.07058824,0.05882353,0.9905547,0.6126157,0.06437769,0.9877639,2.741209,1.581514,0.5234204,128627,0.9128937,1.095418,0.9761256,0.6426504,0.7922333,1
0.1060887,0.07058824,0.1108689,0.0122919,3.438699,16.9113,0.03921569,0.2078431,0.1686275,0.9842545,0.5261059,0.07487907,0.9874805,5.667719,2.892375,0.1532613,67829,0.8932428,1.119516,0.9618679,0.7373607,0.7468838,2
0.247094,0.2377049,0.1225908,0.01502851,0.6405365,3.583291,0.102459,0.4057377,0.3032787,0.9553382,0.2941424,0.2438962,0.9425501,6.864337,2.66584,0.1906209,25039,0.9670581,1.034064,0.9903492,0.595157,0.8126907,1
0.09363402,0.05511811,0.1054868,0.01112747,3.137809,15.68109,0.02362205,0.2165354,0.1929134,0.9867522,0.5368212,0.0821913,0.9856226,5.643651,2.756192,0.1719114,95327,0.9194111,1.087653,0.9861788,0.5882318,0.7628113,2
0.1442846,0.1067194,0.1237044,0.01530279,2.401764,10.42846,0.04347826,0.284585,0.2411067,0.9843133,0.435379,0.0994871,0.9848507,6.373719,2.811299,0.1668441,77378,0.749213,1.334734,0.8929124,0.6869041,0.6893117,1
0.2293178,0.184,0.1368677,0.01873278,1.099049,3.598554,0.096,0.444,0.348,0.9736463,0.3174334,0.120898,0.9811509,6.803548,2.839542,0.1651628,70304,0.7137398,1.401071,0.888159,0.8841371,0.6401515,2
0.5030359,0.472441,0.2100563,0.04412367,0.4064698,2.104779,0.2559055,0.8070866,0.5511811,0.9361707,0.2039768,0.1986887,0.9346464,7.555344,2.645596,0.1983051,16104,0.9658838,1.035321,0.9859189,0.5794761,0.8159295,2
0.3597508,0.3568628,0.1084294,0.01175694,0.3921042,5.735473,0.2392157,0.4901961,0.2509804,0.9669821,0.3741853,0.1539148,0.9641593,6.752178,2.762905,0.1771383,32540,0.9530907,1.049218,0.9883068,0.2394292,0.6724391,2
0.2044592,0.2,0.09986589,0.009973196,0.6795059,3.869294,0.08,0.328,0.248,0.963313,0.3205737,0.1999674,0.9654912,6.577845,2.603562,0.2017768,27596,0.88517,1.129727,0.9786162,0.8008606,0.7171704,1
0.1925645,0.1673307,0.1160996,0.01347913,2.661477,12.23349,0.09561753,0.2948207,0.1992032,0.9669726,0.4213922,0.1760651,0.9700984,6.3208,2.82507,0.1666459,28002,0.9042562,1.105881,0.9820784,0.7227232,0.7434686,2
0.1285435,0.1170732,0.04947577,0.002447851,2.524387,14.33298,0.08780488,0.1853659,0.09756097,0.9893168,0.5362761,0.106691,0.9838039,4.876142,2.682065,0.1809023,104549,0.567644,1.761668,0.878696,0.8615252,0.7053161,2
0.07528371,0.02745098,0.1141552,0.01303141,3.178631,16.73651,0.007843138,0.2078431,0.2,0.9904386,0.4883687,0.05403071,0.9921809,5.386026,2.383534,0.2557761,143145,0.8139699,1.228547,0.9414771,0.7416484,0.6722316,2
0.2895518,0.2811245,0.1326014,0.01758313,1.231929,5.464247,0.1365462,0.4216867,0.2851406,0.9660269,0.2959834,0.1347513,0.9655101,6.840652,2.871652,0.1594501,52522,0.9458188,1.057285,0.9860138,0.6563376,0.812154,2
0.2086662,0.1666667,0.1401792,0.01965022,1.214366,4.283521,0.075,0.4083333,0.3333333,0.9698766,0.3375887,0.1631472,0.9692249,6.671739,2.786702,0.1735083,22157,0.8308445,1.203595,0.9665838,0.743387,0.7628245,1
0.1295425,0.03529412,0.2178614,0.04746361,2.563771,9.260993,0.003921569,0.3568628,0.3529412,0.9827704,0.4605218,0.07085256,0.9885942,5.706226,2.523987,0.2257029,111347,0.8103338,1.234059,0.9354847,0.8137087,0.7426104,2
0.8456519,0.8503937,0.07770985,0.006038821,-0.6314176,4.141009,0.7440945,0.9409449,0.1968504,0.9691592,0.4272201,0.08624216,0.8769243,6.250376,2.839613,0.1656718,7445,0.8570166,1.166839,0.978061,0.8492193,0.7118952,2
0.2383924,0.233871,0.1181314,0.01395503,1.059172,7.810504,0.08870967,0.3709677,0.2822581,0.9577471,0.2852252,0.2409955,0.9549078,6.732367,2.683068,0.1893672,21035,0.9359734,1.068406,0.9903484,0.7144763,0.7240964,1
0.2966558,0.2784314,0.1396932,0.0195142,0.8137382,3.869791,0.1372549,0.4862745,0.3490196,0.9574153,0.2863992,0.1835844,0.9682546,7.085578,2.719511,0.1890953,18890,0.718392,1.391998,0.9573282,0.9037861,0.5834569,1
0.1639503,0.1372549,0.1017594,0.01035498,2.353645,10.17124,0.08235294,0.2862745,0.2039216,0.9882464,0.4408987,0.07427884,0.9886182,6.159224,2.754878,0.1700843,133993,0.800913,1.248575,0.9308819,0.5675118,0.6920411,2
0.4434193,0.4596774,0.1997691,0.03990771,-0.2290656,2.43789,0.1572581,0.6895161,0.5322581,0.9543455,0.2483511,0.1563477,0.9634436,7.575301,2.518043,0.2220316,27981,0.8021776,1.246607,0.976036,0.8731295,0.6026751,1
0.1494867,0.1019608,0.1018269,0.01036872,1.220819,3.956015,0.05882353,0.3019608,0.2431373,0.9866195,0.3964616,0.09527821,0.9869954,6.10716,2.638202,0.1981844,55882,0.7041366,1.420179,0.979355,0.8741155,0.5244871,2
0.3179748,0.2745098,0.1711849,0.02930425,0.9081616,3.230786,0.1333333,0.572549,0.4392157,0.9734285,0.2486272,0.1075899,0.9769216,7.287238,2.812159,0.1663636,173235,0.9221854,1.084381,0.9758344,0.6468284,0.7587976,2
0.2416977,0.2244094,0.08499812,0.00722468,2.615231,15.1367,0.1614173,0.3385827,0.1771654,0.9533693,0.2952804,0.2277969,0.9629432,6.047961,2.988699,0.141941,15743,0.7874945,1.26985,0.9494602,0.8179611,0.6685777,2
0.725569,0.7568628,0.1639139,0.02686776,-0.9309787,3.564907,0.4901961,0.9098039,0.4196078,0.9507388,0.2511949,0.1986756,0.8890562,7.228768,2.726145,0.1836274,11744,0.905268,1.104645,0.9665844,0.2758791,0.6847015,2
0.0779697,0.007843138,0.1369583,0.01875758,2.94409,14.09486,0.003921569,0.2588235,0.254902,0.9803007,0.4614383,0.1019851,0.9844144,4.438017,2.29211,0.2922783,52656,0.821029,1.217984,0.9469141,0.800675,0.6996173,2
0.284373,0.2705882,0.1578512,0.02491701,0.3428391,2.367274,0.08627451,0.5058824,0.4196078,0.9739599,0.3190495,0.1026767,0.982901,7.265841,2.742235,0.1811246,40865,0.7012168,1.426092,0.9148812,0.8893493,0.5261701,3
0.3216121,0.2844827,0.2186247,0.04779675,0.5465705,2.248934,0.06465517,0.6508621,0.5862069,0.9634995,0.2276144,0.1493842,0.9688515,7.339155,2.681597,0.1892159,25118,0.9677665,1.033307,0.9904965,0.5951244,0.7647668,1
0.1023725,0.08627451,0.06355667,0.00403945,2.244208,14.28069,0.04313726,0.1803922,0.1372549,0.9873608,0.5801485,0.1330374,0.9767044,5.726626,2.816877,0.1658051,53376,0.8856006,1.129177,0.978317,0.8057315,0.7655766,2
0.2130552,0.2007874,0.07773759,0.006043133,1.152849,7.401252,0.1259843,0.3070866,0.1811024,0.974354,0.3530231,0.1174225,0.9757912,6.206172,2.877991,0.156446,106711,0.9418893,1.061696,0.9938346,0.7044517,0.788501,2
0.4948393,0.492126,0.1852976,0.03433519,0.1823591,2.075585,0.2598425,0.7362205,0.476378,0.9537624,0.2337098,0.2189272,0.9308296,7.463901,2.790648,0.1700867,16328,0.9680182,1.033038,0.9827265,0.4382742,0.7608574,2
0.08811165,0.04705882,0.1052322,0.01107382,2.432704,10.29507,0.01176471,0.2196078,0.2078431,0.9882206,0.4865879,0.09723998,0.9854748,5.807332,2.655921,0.1956453,83732,0.6420418,1.557531,0.8966226,0.9070489,0.6890162,2
0.3036275,0.2738095,0.1183193,0.01399947,1.965313,7.97849,0.1984127,0.4484127,0.25,0.9538741,0.2992209,0.2000594,0.9625813,6.516407,2.728837,0.1830977,14644,0.7929997,1.261034,0.9514033,0.8606861,0.5983981,1
0.2588349,0.2524272,0.1099993,0.01209985,0.6714868,4.360886,0.1165049,0.3932039,0.276699,0.9448641,0.2776889,0.4370684,0.9093272,6.433237,2.730596,0.1813293,6116,0.7803631,1.281455,0.9731106,0.8858476,0.7527385,1
0.07558864,0.01960784,0.1227085,0.01505738,2.809555,12.72424,0.003921569,0.227451,0.2235294,0.9904737,0.4651998,0.07232532,0.98985,5.081492,2.295013,0.2834069,101929,0.8090882,1.235959,0.9284335,0.7305355,0.6449243,2
0.05637628,0.02,0.09314188,0.008675409,3.437071,19.19778,0.004,0.156,0.152,0.9918988,0.482891,0.08701172,0.9883052,5.03623,2.31038,0.2915777,91666,0.8629189,1.158857,0.9898494,0.7342149,0.6168807,2
0.2064627,0.02352941,0.300245,0.09014706,1.279106,2.973248,0.01176471,0.7803922,0.7686275,0.9788136,0.3613342,0.09205863,0.9847237,5.375982,2.293868,0.2943904,89951,0.8189268,1.22111,0.9194999,0.530523,0.7505173,2
0.08041812,0.05179283,0.08495932,0.007218086,3.504026,17.67509,0.0438247,0.1673307,0.123506,0.9920028,0.5502208,0.08466863,0.9852397,4.285583,2.711937,0.1875583,142953,0.9349566,1.069568,0.9802178,0.4678879,0.7612386,2
0.2906839,0.2690763,0.1147745,0.01317318,1.822459,7.817376,0.1767068,0.4096386,0.2329317,0.9577638,0.2931894,0.2546134,0.9375448,6.504576,2.787812,0.1703989,16771,0.9590348,1.042715,0.9869358,0.5993162,0.8059881,1
0.3017457,0.2827004,0.1087748,0.01183197,0.6136771,4.132884,0.1772152,0.4599156,0.2827004,0.9705142,0.3144885,0.1309416,0.9715899,6.638922,2.782445,0.1643731,102385,0.9429542,1.060497,0.9854376,0.4792783,0.7288434,2
0.125779,0.108,0.07291541,0.005316657,3.858594,32.76913,0.064,0.204,0.14,0.9859078,0.5195872,0.1340863,0.9800682,5.693032,2.783247,0.1667266,58803,0.91462,1.09335,0.9757405,0.6218465,0.6945291,2
0.3747385,0.3818898,0.1384673,0.01917318,0.05068023,2.241884,0.1850394,0.5472441,0.3622047,0.9602379,0.25396,0.1379536,0.9678137,7.079891,2.798455,0.1734051,104634,0.810611,1.233637,0.9555355,0.8176537,0.7197474,2
0.2230458,0.2086614,0.08392054,0.007042657,1.518811,8.704215,0.1377953,0.3188976,0.1811024,0.9715977,0.3407563,0.1162212,0.9753332,6.27146,2.823071,0.1664403,100636,0.8994833,1.111749,0.983888,0.7309428,0.7950639,2
0.1172957,0.0562249,0.1594178,0.02541403,2.424405,9.822727,0.004016064,0.2971888,0.2931727,0.9859814,0.4472898,0.0680656,0.9894541,6.021748,2.623623,0.2010145,85115,0.8132781,1.229592,0.9498276,0.7211391,0.703965,2
0.2561575332616874,0.24890524835669076,0.1100907446061001,0.012120174752453285,0.8255736379823235,5.149462458502384,0.11750054075215328,0.38708757560426477,0.26958703485211144,0.9452974752993908,0.2884799134166315,0.43781671657166465,0.9090110457200401,6.3745936986434515,2.7386082796693456,0.17996175917799012,6114,0.7882927940627138,1.271048687927673,0.9736399039905708,0.8725660270720824,0.7560992307917427,1
0.22118733224590262,0.2047067530483612,0.10849438764776458,0.01200215955773895,3.5466696158924718,21.894156608246423,0.12806169174569293,0.30199762208019376,0.17393595876101642,0.9317295147992181,0.3333762190288284,0.5803892741906957,0.899086717911717,6.017840471559451,2.8088734339904384,0.16804647749725274,2780,0.8578734379543266,1.1709250801413738,0.9681580255798702,0.7643745946843706,0.7188644651085904,1
0.2672204402542993,0.24057424191038632,0.1192446420559099,0.01437949248730301,1.9555720086300599,8.285209291853485,0.15844767158336479,0.3895980892795055,0.23115032767631458,0.9602558937724327,0.3099976650754712,0.24159971901097088,0.9423911613436782,6.217474896612874,2.7603731752983207,0.17796569040524443,16779,0.9445522813766615,1.0609435657975113,0.98698114325663,0.6280608417403134,0.7852542444223795,1
0.2011091288977567,0.1451306004131407,0.1541945616133203,0.024026639809780738,1.4262131825266706,4.762662706944314,0.06789308625766342,0.4287926297544365,0.3608995127432179,0.9710038935301374,0.35335705818941493,0.15775772733066204,0.9715687602374539,6.662427702179457,2.747360734267426,0.17910347001951152,22181,0.7957869848288681,1.259776473185591,0.9447410435348383,0.7915385002727393,0.7487770228883933,1
0.17798529461952295,0.16300521874892013,0.11325845452681596,0.012833477410513138,1.4060050495653287,7.420107969025316,0.04606906213830647,0.31275027884751694,0.2666812467951706,0.9672569393144986,0.3766455941978267,0.23247688595196148,0.9618843750311898,6.634534495123012,2.695580253222595,0.18968890716145884,21327,0.9229380333706954,1.0835501850124951,0.9732604012451915,0.6413167387049107,0.7070309925917654,1
0.13756859794334825,0.11292758971292333,0.11127240689286721,0.012728427488869213,1.656486672878441,8.43651577201842,0.026216127722642604,0.2763004020201648,0.2500842832551582,0.9744674430790878,0.48928600811107037,0.18712267336346572,0.9644220161291283,6.244735659330214,2.7621122825239044,0.17147805342570527,23800,0.9614230376994578,1.0402749573799965,0.9874440497971241,0.6052353037434585,0.7744187958582975,1
0.21494101174220703,0.17667948231855063,0.15669590423560043,0.02558960733388729,1.215081031810716,4.935250660902072,0.06087945210291171,0.4310265743518876,0.3701471174952737,0.9740552242899586,0.3265689303609088,0.1290380197042852,0.9788449212203602,6.7065360270860594,2.798760998341857,0.16897601247202304,19885,0.8445580885035864,1.2049509160987293,0.9658804827421819,0.6994037355426778,0.6416858748828155,1
0.1761685409078983,0.13578299189554413,0.1333777621506776,0.021485153023979412,2.0237006322524724,9.795053169374475,0.08421706779395458,0.35029773039356316,0.26608065386512003,0.9726071450628776,0.40795764019216013,0.14907006834573863,0.9759623344701742,5.710388194796495,2.617296400690389,0.20519605243793912,21841,0.8256696971330455,1.2415574449602613,0.9467871151452576,0.6693565830571122,0.6495636994150578,1
0.2089163396418452,0.18775629021426554,0.10585978894286767,0.011687061344443424,4.255076713297523,34.03759733634515,0.12291362073892664,0.3009264257188282,0.17801280497990163,0.946078571518638,0.3387458110818333,0.3640054566569631,0.9346791802751877,5.958510382151214,2.712670241255409,0.1851216345897111,7086,0.8700694448836166,1.1654325358468203,0.9789279995238017,0.7385140056297199,0.716710859840934,1
0.29501011427476,0.2670500992192623,0.11285151712806477,0.012920151846270144,2.026930106407728,8.8786547943346,0.19389769208626847,0.43219495063466473,0.23829725854839626,0.9537064145946225,0.30013700431271867,0.21082494235668806,0.9602642179132302,6.445415952002754,2.7349140807153667,0.18159101145149117,14607,0.814539478996131,1.2323694792165336,0.9558410486222634,0.8267393147828253,0.6216559054946827,1
0.1831721408382187,0.15819011309862754,0.11226334834229874,0.012788880737388441,2.511424240377452,14.001155817531432,0.07948368129767638,0.30678636957771627,0.22730261641256125,0.9612524611839932,0.39294559590162886,0.35114362925423087,0.9408627233639493,6.340704843526948,2.7833784461792166,0.16984186607563057,9709,0.9136250762355492,1.0996028899131776,0.9810008037931751,0.6790034600208649,0.7317736493839347,1
0.3602029385005692,0.3574173945394896,0.1608483224430321,0.02642353567079527,0.5691652564298306,3.7347151890812214,0.1529412,0.5515303243701756,0.3985891243701755,0.9499364310349181,0.26078952461863414,0.24341464913608052,0.9403091847329011,7.181048476338166,2.683490945732538,0.19238963321031655,9059,0.8768092240058426,1.155907484916814,0.9728337614385729,0.6511686353934197,0.7735553555356349,1
0.3809396622188869,0.364552188134694,0.14012025846685247,0.019651022315631622,0.6304017683420986,4.039838109675946,0.22239469702052345,0.5655047893556019,0.3431100923350785,0.9530461905107507,0.31828547263784956,0.18254649491189107,0.9443608590840525,7.1012972948230635,2.665206636744972,0.19247483765108603,21754,0.9358726092865489,1.0685239193868044,0.975400639086554,0.6435986442137471,0.8105526855934844,1
0.15722223872479243,0.13033284158861977,0.12974041881432585,0.017056394887263057,1.5058940759921327,6.529009529610942,0.031952589367322384,0.32278958737388164,0.29083699743509495,0.9790886312923794,0.38294951270549316,0.13024990679140586,0.9817862891617343,6.495147319882891,2.79562808390295,0.16915961271747496,19853,0.7508013894033818,1.3369891864680015,0.9530981834669652,0.8379127226263172,0.5587412227655179,1
